transecto,tempo,Henrique,Elildo,ambiente,Obs,S1,S2,B,grupo_max,total,Latitude,Longitude,Altitude,Data,Compriment,Azimute_Gr,Velocidade_km_h,id_view,FID_2,setor,aero,dens.observ
tn13,t4,0,1,c,,0,1,0,1,9,1.264180094,-50.1347609237,111,29/nov/2017 10:39:28,1423,356.028278745,170.8,tn13t4,0,Piratuba_ Araguari,eurocopter,2.11033239845608
tn13,t4,8,8,c,,0,0,1,8,9,1.264180094,-50.1347609237,111,29/nov/2017 10:39:28,1423,356.028278745,170.8,tn13t4,0,Piratuba_ Araguari,eurocopter,16.8826591876486
tn13,t5,0,3,c,,0,1,0,3,5,1.27737622708,-50.1346211135,114,29/nov/2017 10:39:58,1459,0.61095035235,175.11,tn13t5,0,Piratuba_ Araguari,eurocopter,6.01228911895915
tn13,t5,0,2,c,,0,1,0,2,5,1.27737622708,-50.1346211135,114,29/nov/2017 10:39:58,1459,0.61095035235,175.11,tn13t5,0,Piratuba_ Araguari,eurocopter,4.00819274597277
tn13,t6,0,0,c,,0,0,0,0,0,1.29056104459,-50.1344129909,116,29/nov/2017 10:40:28,1458,0.910199958374,174.97,tn13t6,0,Piratuba_ Araguari,eurocopter,0
tn13,t7,0,0,c,,0,0,0,0,0,1.30351720378,-50.1342080534,108,29/nov/2017 10:40:58,1433,0.912083077201,171.94,tn13t7,0,Piratuba_ Araguari,eurocopter,0
tn13,t8,0,0,c,,0,0,0,0,0,1.31711063907,-50.1345677208,109,29/nov/2017 10:41:28,1504,358.47456829,180.44,tn13t8,0,Piratuba_ Araguari,eurocopter,0
tn13,t9,12,14,cm,,0,0,1,14,18,1.33058463223,-50.1349553,103,29/nov/2017 10:41:58,1491,358.341696838,178.86,tn13t9,0,Piratuba_ Araguari,eurocopter,30.3872859595545
tn13,t9,0,4,cm,,0,1,0,4,18,1.33058463223,-50.1349553,103,29/nov/2017 10:41:58,1491,358.341696838,178.86,tn13t9,0,Piratuba_ Araguari,eurocopter,8.68208170272986
tn14,t1,0,0,cm,fora?,0,1,0,0,0,1.39867125079,-50.1531062275,142,29/nov/2017 10:46:28,1562,178.065074208,187.45,tn14t1,4,Piratuba_ Araguari,eurocopter,0
tn14,t2,0,0,m,,0,0,0,0,0,1.38387308456,-50.152879497,138,29/nov/2017 10:46:58,1637,179.116556215,196.38,tn14t2,4,Piratuba_ Araguari,eurocopter,0
tn14,t3,0,0,m,,0,0,0,0,0,1.36865054257,-50.1529043075,113,29/nov/2017 10:47:28,1683,180.093985514,202.01,tn14t3,4,Piratuba_ Araguari,eurocopter,0
tn14,t4,0,0,m,,0,0,0,0,0,1.35461965576,-50.1525167283,140,29/nov/2017 10:47:58,1552,178.407497243,186.28,tn14t4,4,Piratuba_ Araguari,eurocopter,0
tn14,t5,1,1,a,,0,0,1,1,1,1.33994369768,-50.1522122137,121,29/nov/2017 10:48:28,1623,178.803651228,194.79,tn14t5,4,Piratuba_ Araguari,eurocopter,1.69736348529829
tn15cessna,t1,0,15,,,0,1,0,0,0,1.33553372696,-50.1722628996,102,28/nov/2017 10:49:09,,0,,tn15cessnat1,0,,cessna,
tn15cessna,t2,6,0,,,1,0,0,0,0,1.34993358515,-50.1715773437,103,28/nov/2017 10:49:39,1594,2.74328035814,191.29,tn15cessnat2,4,Piratuba_ Araguari,cessna,0
tn15cessna,t2,8,0,,,1,0,0,0,0,1.36379163712,-50.170935709,101,28/nov/2017 10:50:09,1534,2.6680051867,184.08,tn15cessnat2,4,Piratuba_ Araguari,cessna,0
tn15cessna,t3,0,10,,,0,1,0,0,0,1.37758204713,-50.1705597807,102,28/nov/2017 10:50:39,1525,1.57156201225,183.05,tn15cessnat3,4,Piratuba_ Araguari,cessna,0
tn15cessna,t4,0,0,,,0,0,0,0,0,1.3915686775,-50.1703278534,112,28/nov/2017 10:51:09,1547,0.956111050467,185.62,tn15cessnat4,4,Piratuba_ Araguari,cessna,0
tn15cessna,t5,0,1,,,0,1,0,0,0,1.40578170307,-50.169735672,116,28/nov/2017 10:51:39,1573,2.40116054779,188.76,tn15cessnat5,4,Piratuba_ Araguari,cessna,0
tn15cessna,t6,0,0,,,0,0,0,0,0,1.41958015971,-50.1690486912,112,28/nov/2017 10:52:09,1528,2.86850546113,183.32,tn15cessnat6,4,Piratuba_ Araguari,cessna,0
tn15,t1,0,0,a,,0,0,0,0,0,1.31955388002,-50.1709369663,107,29/nov/2017 10:50:28,729,10.6396349786,87.42,tn15t1,0,Piratuba_ Araguari,eurocopter,0
tn15,t2,4,0,cm,,1,0,0,4,4,1.32955675945,-50.171180293,128,29/nov/2017 10:50:58,1107,358.597512032,132.79,tn15t2,0,Piratuba_ Araguari,eurocopter,9.40981632038543
tn15,t3,0,0,c,,0,0,0,0,0,1.34215132333,-50.1714364439,114,29/nov/2017 10:51:28,1393,358.827342423,167.16,tn15t3,4,Piratuba_ Araguari,eurocopter,0
tn15,t4,0,0,c,“15-15-1-1”,0,0,1,14.3,14.3,1.35519222356,-50.1718534436,102,29/nov/2017 10:51:58,1443,358.156704642,173.14,tn15t4,4,Piratuba_ Araguari,eurocopter,32.3853265029736
tn15,t5,0,0,c,,0,0,0,0,0,1.3675505016,-50.1731508784,124,29/nov/2017 10:52:28,1374,353.968386598,164.92,tn15t5,4,Piratuba_ Araguari,eurocopter,0
tn15,t6,2,2,c,,0,0,1,2,2,1.38034480624,-50.1737212669,123,29/nov/2017 10:52:58,1416,357.430935978,169.94,tn15t6,4,Piratuba_ Araguari,eurocopter,3.82772189303814
tn15,t7,0,0,c,,0,0,0,0,0,1.39277273789,-50.1740701217,114,29/nov/2017 10:53:28,1375,358.381770618,164.98,tn15t7,4,Piratuba_ Araguari,eurocopter,0
tn15,t8,0,0,cm,,0,0,0,0,0,1.40563024208,-50.1729369722,99,29/nov/2017 10:53:58,1427,5.06877226667,171.29,tn15t8,4,Piratuba_ Araguari,eurocopter,0
tn15,t9,0,0,c,,0,0,0,0,0,1.41822296195,-50.1725412626,109,29/nov/2017 10:54:28,1393,1.81141222969,167.18,tn15t9,4,Piratuba_ Araguari,eurocopter,0
tn16,t1,15,9,m,,0,0,1,15,15,1.41896392219,-50.192740811,114,29/nov/2017 10:56:28,1608,182.338740558,192.95,tn16t1,4,Piratuba_ Araguari,eurocopter,27.2759011957755
tn16,t2,28,28,c,“15-2-9-7”,0,0,1,28,36,1.40372428112,-50.1923556626,116,29/nov/2017 10:56:58,1686,178.542973646,202.28,tn16t2,4,Piratuba_ Araguari,eurocopter,47.722283579444
tn16,t2,8,7,c,,0,0,1,8,36,1.40372428112,-50.1923556626,116,29/nov/2017 10:56:58,1686,178.542973646,202.28,tn16t2,4,Piratuba_ Araguari,eurocopter,13.6349381655554
tn16,t3,0,0,c,,0,0,0,0,0,1.38867482543,-50.1911181584,111,29/nov/2017 10:57:28,1670,175.269056444,200.37,tn16t3,4,Piratuba_ Araguari,eurocopter,0
tn16,t4,17,17,cm,,0,0,1,17,55,1.37342873029,-50.189882163,98,29/nov/2017 10:57:58,1691,175.33544153,202.98,tn16t4,4,Piratuba_ Araguari,eurocopter,34.194635867357
tn16,t4,38,0,c,“15-6”,0,0,1,38,55,1.37342873029,-50.189882163,98,29/nov/2017 10:57:58,1691,175.33544153,202.98,tn16t4,4,Piratuba_ Araguari,eurocopter,76.4350684093862
tn16,t5,0,0,cm,,0,0,0,0,0,1.35810099542,-50.1892409474,108,29/nov/2017 10:58:28,1696,177.589063698,203.57,tn16t5,4,Piratuba_ Araguari,eurocopter,0
tn16,t6,0,0,c,,0,0,0,0,0,1.34312303737,-50.1893997844,107,29/nov/2017 10:58:58,1656,180.611507145,198.75,tn16t6,4,Piratuba_ Araguari,eurocopter,0
tn1,t1,0,0,cm,,0,0,0,0,0,1.33612481877,-49.9096839409,137,29/nov/2017 08:55:57,1350,6.31214094119,161.99,tn1t1,4,Piratuba_ Araguari,eurocopter,0
tn1,t2,0,0,cm,,0,0,0,0,0,1.34868401103,-49.9095846992,125,29/nov/2017 08:56:27,1389,0.455660417074,166.66,tn1t2,4,Piratuba_ Araguari,eurocopter,0
tn1,t3,0,0,cm,,0,0,0,0,0,1.36188969947,-49.910211917,112,29/nov/2017 08:56:57,1462,357.263204848,175.43,tn1t3,4,Piratuba_ Araguari,eurocopter,0
tn1,t4,0,0,cm,,0,0,0,0,0,1.37485398911,-49.9103792198,105,29/nov/2017 08:57:27,1434,359.255879821,172.04,tn1t4,4,Piratuba_ Araguari,eurocopter,0
tn1,t5,0,0,cm,,0,0,0,0,0,1.38727035373,-49.9109255522,122,29/nov/2017 08:57:57,1374,357.464348138,164.93,tn1t5,4,Piratuba_ Araguari,eurocopter,0
tn1,t6,2,2,cm,,0,1,0,1,1,1.39938681386,-49.9109047651,118,29/nov/2017 08:58:27,1340,0.0989296825391,160.77,tn1t6,4,Piratuba_ Araguari,eurocopter,2.10810355004638
tn1,t7,0,0,m,,0,0,0,0,0,1.41204290092,-49.9109510332,110,29/nov/2017 08:58:57,1399,359.789192332,167.94,tn1t7,4,Piratuba_ Araguari,eurocopter,0
tn1,t8,0,0,m,,0,0,0,0,0,1.42480099574,-49.9110787734,109,29/nov/2017 08:59:27,1411,359.422661186,169.3,tn1t8,4,Piratuba_ Araguari,eurocopter,0
tn1,t9,0,0,m,,0,0,0,0,0,1.43750410527,-49.911076175,114,29/nov/2017 08:59:57,1405,0.011794934165,168.56,tn1t9,4,Piratuba_ Araguari,eurocopter,0
tn2,t1,0,0,cm,,0,0,0,0,0,1.44153621979,-49.9320234731,117,29/nov/2017 09:01:57,1554,189.31076203,186.45,tn2t1,4,Piratuba_ Araguari,eurocopter,0
tn2,t10,0,0,cm,,0,0,0,0,0,1.3145695813,-49.9301455077,106,29/nov/2017 09:06:27,1564,179.635336166,187.66,tn2t10,4,Piratuba_ Araguari,eurocopter,0
tn2,t11,0,0,m,,0,0,0,0,0,1.30050533451,-49.9298961461,106,29/nov/2017 09:06:57,1555,178.977664655,186.65,tn2t11,4,Piratuba_ Araguari,eurocopter,0
tn2,t12,0,0,m,,0,0,0,0,0,1.28618502058,-49.9303413089,107,29/nov/2017 09:07:27,1584,181.792064232,190.11,tn2t12,0,Piratuba_ Araguari,eurocopter,0
tn2,t2,0,0,m,,0,0,0,0,0,1.42766593024,-49.9316210579,124,29/nov/2017 09:02:27,1534,178.327490795,184.13,tn2t2,4,Piratuba_ Araguari,eurocopter,0
tn2,t3,0,0,m,,0,0,0,0,0,1.41345047392,-49.9314374104,111,29/nov/2017 09:02:57,1572,179.255087048,188.65,tn2t3,4,Piratuba_ Araguari,eurocopter,0
tn2,t4,0,0,m,,0,0,0,0,0,1.39920744114,-49.9311576225,105,29/nov/2017 09:03:27,1575,178.867395207,189.03,tn2t4,4,Piratuba_ Araguari,eurocopter,0
tn2,t5,0,0,m,,0,0,0,0,0,1.38527805917,-49.93098001,108,29/nov/2017 09:03:57,1540,179.264760246,184.84,tn2t5,4,Piratuba_ Araguari,eurocopter,0
tn2,t6,0,0,c,,0,0,0,0,0,1.37099521235,-49.9307822809,110,29/nov/2017 09:04:27,1579,179.201745434,189.54,tn2t6,4,Piratuba_ Araguari,eurocopter,0
tn2,t7,0,0,c,,0,0,0,0,0,1.35701579042,-49.9305444025,112,29/nov/2017 09:04:57,1546,179.01884046,185.52,tn2t7,4,Piratuba_ Araguari,eurocopter,0
tn2,t8,0,0,c,,0,0,0,0,0,1.34312630631,-49.9303259701,115,29/nov/2017 09:05:27,1536,179.093195942,184.32,tn2t8,4,Piratuba_ Araguari,eurocopter,0
tn2,t9,0,0,c,,0,0,0,0,0,1.3287122827,-49.9302349426,101,29/nov/2017 09:05:57,1594,179.635831186,191.27,tn2t9,4,Piratuba_ Araguari,eurocopter,0
tn3,t1,0,6,c,“6+ 1?”,0,1,0,6,6,1.28227570094,-49.951031534,123,29/nov/2017 09:10:27,1372,1.7025086045,164.62,tn3t1,0,,eurocopter,11.8514304676574
tn3,t10,0,0,c,,0,0,0,0,0,1.39403186738,-49.9505627342,103,29/nov/2017 09:14:57,1380,3.79879924649,165.57,tn3t10,4,Piratuba_ Araguari,eurocopter,0
tn3,t11,0,0,c,,0,0,0,0,0,1.40714929439,-49.9508308712,93,29/nov/2017 09:15:27,1451,358.821433777,174.1,tn3t11,4,Piratuba_ Araguari,eurocopter,0
tn3,t12,0,0,c,,0,0,0,0,0,1.41984955408,-49.9511053786,88,29/nov/2017 09:15:57,1405,358.753829485,168.56,tn3t12,4,Piratuba_ Araguari,eurocopter,0
tn3,t13,0,0,c,,0,0,0,0,0,1.43222476356,-49.9514430854,97,29/nov/2017 09:16:27,1369,358.426812669,164.27,tn3t13,4,Piratuba_ Araguari,eurocopter,0
tn3,t2,4,4,c,,0,0,1,4,31,1.29511686042,-49.951268658,107,29/nov/2017 09:10:57,1420,358.935247496,170.43,tn3t2,4,Piratuba_ Araguari,eurocopter,8.77539379579659
tn3,t2,17,0,c,,0,0,1,17,31,1.29511686042,-49.951268658,107,29/nov/2017 09:10:57,1420,358.935247496,170.43,tn3t2,4,Piratuba_ Araguari,eurocopter,37.2954236321355
tn3,t2,10,10,c,,0,0,1,10,31,1.29511686042,-49.951268658,107,29/nov/2017 09:10:57,1420,358.935247496,170.43,tn3t2,4,Piratuba_ Araguari,eurocopter,21.9384844894915
tn3,t3,0,0,c,,0,0,0,0,0,1.30764638074,-49.9516844004,111,29/nov/2017 09:11:27,1386,358.087270182,166.35,tn3t3,4,Piratuba_ Araguari,eurocopter,0
tn3,t4,0,0,c,,0,0,0,0,0,1.32009736262,-49.9516724143,109,29/nov/2017 09:11:57,1377,0.0555134067568,165.21,tn3t4,4,Piratuba_ Araguari,eurocopter,0
tn3,t5,0,0,c,,0,0,0,0,0,1.33296970278,-49.9516854901,99,29/nov/2017 09:12:27,1423,359.941422581,170.81,tn3t5,4,Piratuba_ Araguari,eurocopter,0
tn3,t6,0,0,c,,0,0,0,0,0,1.34550509043,-49.9517815467,97,29/nov/2017 09:12:57,1386,359.558125156,166.34,tn3t6,4,Piratuba_ Araguari,eurocopter,0
tn3,t7,0,0,c,,0,0,0,0,0,1.35763764381,-49.9519048445,92,29/nov/2017 09:13:27,1342,359.413991173,161,tn3t7,4,Piratuba_ Araguari,eurocopter,0
tn3,t8,0,0,cm,,0,0,0,0,0,1.36960524134,-49.9517958798,100,29/nov/2017 09:13:57,1323,0.52502607481,158.81,tn3t8,4,Piratuba_ Araguari,eurocopter,0
tn3,t9,0,0,cm,,0,0,0,0,0,1.38158113696,-49.9513841607,110,29/nov/2017 09:14:27,1325,1.98167110264,159.01,tn3t9,4,Piratuba_ Araguari,eurocopter,0
tn4,t1,0,0,c,,0,0,0,0,0,1.436679326,-49.9726144318,112,29/nov/2017 09:18:57,1597,182.587597653,191.68,tn4t1,4,Piratuba_ Araguari,eurocopter,0
tn4,t10,0,0,cm,,0,0,0,0,0,1.30725209601,-49.972582832,96,29/nov/2017 09:23:27,1574,180.280762194,188.92,tn4t10,4,Piratuba_ Araguari,eurocopter,0
tn4,t11,0,0,cm,,0,0,0,0,0,1.29276439548,-49.9725490529,84,29/nov/2017 09:23:57,1602,179.865545572,192.24,tn4t11,4,Piratuba_ Araguari,eurocopter,0
tn4,t12,0,0,c,,0,0,0,0,0,1.27889536321,-49.9722432811,110,29/nov/2017 09:24:27,1534,178.72881102,184.1,tn4t12,4,Piratuba_ Araguari,eurocopter,0
tn4,t13,0,0,m,,0,0,0,0,0,1.26484092325,-49.9719070829,103,29/nov/2017 09:24:57,1555,178.6207902,186.54,tn4t13,4,Piratuba_ Araguari,eurocopter,0
tn4,t2,0,0,c,,0,0,0,0,0,1.42159885727,-49.9727441836,102,29/nov/2017 09:19:27,1668,180.496126169,200.11,tn4t2,4,Piratuba_ Araguari,eurocopter,0
tn4,t3,0,0,c,,0,0,0,0,0,1.40751566738,-49.9726891983,106,29/nov/2017 09:19:57,1557,179.77486132,186.87,tn4t3,4,Piratuba_ Araguari,eurocopter,0
tn4,t4,0,0,c,,0,0,0,0,0,1.39323793352,-49.972885251,108,29/nov/2017 09:20:27,1579,180.791763581,189.47,tn4t4,4,Piratuba_ Araguari,eurocopter,0
tn4,t5,0,0,c,,0,0,0,0,0,1.37868351303,-49.9730624445,103,29/nov/2017 09:20:57,1609,180.702009945,193.14,tn4t5,4,Piratuba_ Araguari,eurocopter,0
tn4,t6,0,0,c,,0,0,0,0,0,1.36413973756,-49.9728858378,100,29/nov/2017 09:21:27,1608,179.299797978,193,tn4t6,4,Piratuba_ Araguari,eurocopter,0
tn4,t7,0,0,c,,0,0,0,0,0,1.35003911331,-49.9726668186,104,29/nov/2017 09:21:57,1559,179.104375698,187.12,tn4t7,4,Piratuba_ Araguari,eurocopter,0
tn4,t8,0,0,c,,0,0,0,0,0,1.33589825593,-49.9726565089,103,29/nov/2017 09:22:27,1564,179.957957163,187.63,tn4t8,4,Piratuba_ Araguari,eurocopter,0
tn4,t9,0,0,c,,0,0,0,0,0,1.32148951292,-49.9725135136,96,29/nov/2017 09:22:57,1593,179.427726314,191.2,tn4t9,4,Piratuba_ Araguari,eurocopter,0
tn5,t1,0,0,c,conta com margem de erro e sem contar com curral (>200),0,0,1,181,181,1.24930531718,-49.9916288629,78,29/nov/2017 09:27:57,1597,357.596004608,191.64,tn5t1,4,Piratuba_ Araguari,eurocopter,484.348324047761
tn5,t10,0,0,c,,0,0,0,0,0,1.36031758972,-49.9919336289,99,29/nov/2017 09:32:28,1407,0.134875925818,168.81,tn5t10,4,Piratuba_ Araguari,eurocopter,0
tn5,t11,0,0,c,,0,0,0,0,0,1.37298113666,-49.9915853608,102,29/nov/2017 09:32:58,1401,1.58548020615,168.1,tn5t11,4,Piratuba_ Araguari,eurocopter,0
tn5,t12,0,0,c,,0,0,0,0,0,1.38590234332,-49.9914607219,91,29/nov/2017 09:33:28,1429,0.556221659188,171.46,tn5t12,4,Piratuba_ Araguari,eurocopter,0
tn5,t13,0,0,c,,0,0,0,0,0,1.39827411622,-49.9913477339,105,29/nov/2017 09:33:58,1368,0.526619644985,164.18,tn5t13,4,Piratuba_ Araguari,eurocopter,0
tn5,t14,0,0,c,,0,0,0,0,0,1.41023626551,-49.990867367,119,29/nov/2017 09:34:28,1324,2.31437630963,158.86,tn5t14,4,Piratuba_ Araguari,eurocopter,0
tn5,t2,0,0,c,,0,0,0,0,0,1.26224546693,-49.9918507319,70,29/nov/2017 09:28:27,1431,359.011339625,171.73,tn5t2,4,Piratuba_ Araguari,eurocopter,0
tn5,t3,0,0,c,,0,0,0,0,0,1.27372079529,-49.9919654801,101,29/nov/2017 09:28:57,1269,359.423369904,152.32,tn5t3,4,Piratuba_ Araguari,eurocopter,0
tn5,t4,2,1,c,“1. 5. >15” (por estar no limite da subunid 15 lançado abaixo),0,0,1,2,7,1.28587866202,-49.9921249039,103,29/nov/2017 09:29:27,1344,359.243864763,161.34,tn5t4,4,Piratuba_ Araguari,eurocopter,4.81584219448297
tn5,t4,0,5,c,,0,1,0,5,7,1.28587866202,-49.9921249039,103,29/nov/2017 09:29:27,1344,359.243864763,161.34,tn5t4,4,Piratuba_ Araguari,eurocopter,12.0396054862074
tn5,t5,0,4,c,“4 e 2”,0,1,0,4,18.3,1.29858277738,-49.9923251476,100,29/nov/2017 09:29:58,1405,359.091123973,163.15,tn5t5,4,Piratuba_ Araguari,eurocopter,9.48991696322657
tn5,t5,0,0,c,,0,0,1,14.3,18.3,1.29858277738,-49.9923251476,100,29/nov/2017 09:29:58,1405,359.091123973,163.15,tn5t5,4,Piratuba_ Araguari,eurocopter,33.926453143535
tn5,t6,1,0,c,,1,0,0,1,1,1.3106657099,-49.9926524609,103,29/nov/2017 09:30:28,1337,358.438261361,160.39,tn5t6,4,Piratuba_ Araguari,eurocopter,2.42052801398097
tn5,t7,0,0,c,,0,0,0,0,0,1.32278242148,-49.9928675406,103,29/nov/2017 09:30:58,1340,358.976493074,160.8,tn5t7,4,Piratuba_ Araguari,eurocopter,0
tn5,t8,0,0,c,,0,0,0,0,0,1.3348587323,-49.9924563244,104,29/nov/2017 09:31:28,1336,1.96284617926,160.33,tn5t8,4,Piratuba_ Araguari,eurocopter,0
tn5,t9,0,0,c,,0,0,0,0,0,1.34759570472,-49.9919633847,104,29/nov/2017 09:31:58,1409,2.23062280313,169.13,tn5t9,4,Piratuba_ Araguari,eurocopter,0
tn6,t1,0,0,c,,0,0,0,0,0,1.42488112673,-50.0092154369,122,29/nov/2017 09:36:28,1362,195.898787727,163.45,tn6t1,2,Piratuba_central,eurocopter,0
tn6,t10,1,1,c,,0,0,1,1,1,1.29606845789,-50.007959744,121,29/nov/2017 09:40:58,1564,179.088980944,187.7,tn6t10,4,Piratuba_ Araguari,eurocopter,1.7613944607667
tn6,t11,0,0,cm,,0,0,0,0,0,1.28145075403,-50.0078695547,122,29/nov/2017 09:41:28,1616,179.644205029,193.97,tn6t11,4,Piratuba_ Araguari,eurocopter,0
tn6,t12,2,10,c,,0,0,1,10,10,1.26698266715,-50.0080230273,125,29/nov/2017 09:41:58,1600,180.611695778,191.99,tn6t12,4,Piratuba_ Araguari,eurocopter,16.6666666666667
tn6,t13,0,0,cm,,0,0,0,0,0,1.2525077071,-50.0079330895,129,29/nov/2017 09:42:28,1601,179.641694166,192.07,tn6t13,4,Piratuba_ Araguari,eurocopter,0
tn6,t14,0,0,c,,0,0,0,0,0,1.23792478815,-50.0081387814,120,29/nov/2017 09:42:58,1613,180.813355766,193.52,tn6t14,4,Piratuba_ Araguari,eurocopter,0
tn6,t2,0,0,c,,0,0,0,0,0,1.41055486165,-50.0091557577,119,29/nov/2017 09:36:58,1584,179.759788698,190.1,tn6t2,4,Piratuba_ Araguari,eurocopter,0
tn6,t3,0,0,c,,0,0,0,0,0,1.39588133432,-50.0089916401,105,29/nov/2017 09:37:28,1623,179.355071525,194.72,tn6t3,4,Piratuba_ Araguari,eurocopter,0
tn6,t4,0,0,c,,0,0,0,0,0,1.38130067848,-50.0088319648,115,29/nov/2017 09:37:58,1612,179.368527003,193.49,tn6t4,4,Piratuba_ Araguari,eurocopter,0
tn6,t5,0,0,c,,0,0,0,0,0,1.36719988659,-50.0086930767,121,29/nov/2017 09:38:28,1559,179.432034669,187.11,tn6t5,4,Piratuba_ Araguari,eurocopter,0
tn6,t6,0,0,c,,0,0,0,0,0,1.35284889489,-50.0085971877,116,29/nov/2017 09:38:58,1587,179.614701579,190.43,tn6t6,4,Piratuba_ Araguari,eurocopter,0
tn6,t7,0,0,c,,0,0,0,0,0,1.33881800808,-50.0085168052,124,29/nov/2017 09:39:28,1552,179.669637404,186.18,tn6t7,4,Piratuba_ Araguari,eurocopter,0
tn6,t8,0,1,c,,0,1,0,1,1,1.32444891147,-50.008132495,125,29/nov/2017 09:39:58,1589,178.458051838,190.73,tn6t8,4,Piratuba_ Araguari,eurocopter,1.67820432137613
tn6,t9,0,0,c,,0,0,0,0,0,1.31021224894,-50.0081832055,120,29/nov/2017 09:40:28,1574,180.205405752,188.91,tn6t9,4,Piratuba_ Araguari,eurocopter,0
tn7,t1,0,0,c,,0,0,1,14.3,16.3,1.2324524112,-50.0265020225,102,29/nov/2017 09:45:28,1442,0.272081679268,173.05,tn7t1,4,Piratuba_ Araguari,eurocopter,32.4077851205207
tn7,t1,0,1,c,,0,1,0,1,16.3,1.2324524112,-50.0265020225,102,29/nov/2017 09:45:28,1442,0.272081679268,173.05,tn7t1,4,Piratuba_ Araguari,eurocopter,2.26627867975669
tn7,t1,0,1,c,,0,1,0,1,16.3,1.2324524112,-50.0265020225,102,29/nov/2017 09:45:28,1442,0.272081679268,173.05,tn7t1,4,Piratuba_ Araguari,eurocopter,2.26627867975669
tn7,t10,0,0,m,,0,0,0,0,0,1.34510133415,-50.0279907323,112,29/nov/2017 09:49:58,1377,358.975035854,165.2,tn7t10,4,Piratuba_ Araguari,eurocopter,0
tn7,t11,0,0,c,,0,0,0,0,0,1.35743287392,-50.0283588655,106,29/nov/2017 09:50:28,1364,358.27903013,163.7,tn7t11,4,Piratuba_ Araguari,eurocopter,0
tn7,t12,0,0,c,,0,0,0,0,0,1.36984270066,-50.0288161822,129,29/nov/2017 09:50:58,1373,357.87594267,164.8,tn7t12,4,Piratuba_ Araguari,eurocopter,0
tn7,t13,0,0,c,,0,0,0,0,0,1.38250423595,-50.0289462693,115,29/nov/2017 09:51:28,1400,359.407560315,168.02,tn7t13,4,Piratuba_ Araguari,eurocopter,0
tn7,t14,0,0,c,,0,0,0,0,0,1.39534539543,-50.0286964048,98,29/nov/2017 09:51:58,1420,1.12189990056,170.43,tn7t14,4,Piratuba_ Araguari,eurocopter,0
tn7,t15,0,0,c,,0,0,0,0,0,1.40798144974,-50.02808352,106,29/nov/2017 09:52:28,1399,2.79466400593,167.87,tn7t15,4,Piratuba_ Araguari,eurocopter,0
tn7,t16,0,0,c,,0,0,0,0,0,1.42068078741,-50.0279016327,103,29/nov/2017 09:52:58,1404,0.825839564123,168.53,tn7t16,4,Piratuba_ Araguari,eurocopter,0
tn7,t17,0,0,c,,0,0,0,0,0,1.4332929533,-50.0275468268,106,29/nov/2017 09:53:28,1395,1.6217625796,167.42,tn7t17,2,Piratuba_central,eurocopter,0
tn7,t2,1,1,c,,0,0,1,1,1,1.24539247714,-50.0266402401,87,29/nov/2017 09:45:58,1431,359.384049426,171.72,tn7t2,4,Piratuba_ Araguari,eurocopter,2.67744068799516
tn7,t3,0,0,c,,0,0,0,0,0,1.25772099942,-50.0272190105,107,29/nov/2017 09:46:28,1365,357.294757983,163.79,tn7t3,4,Piratuba_ Araguari,eurocopter,0
tn7,t4,0,0,c,,0,0,0,0,0,1.269595474,-50.0278018042,113,29/nov/2017 09:46:58,1315,357.172000726,157.76,tn7t4,4,Piratuba_ Araguari,eurocopter,0
tn7,t5,0,0,c,,0,0,0,0,0,1.2820764631,-50.0279354956,103,29/nov/2017 09:47:28,1380,359.382314978,165.62,tn7t5,4,Piratuba_ Araguari,eurocopter,0
tn7,t6,0,0,c,,0,0,0,0,0,1.29432250746,-50.0277701207,118,29/nov/2017 09:47:58,1354,0.778707956911,162.52,tn7t6,4,Piratuba_ Araguari,eurocopter,0
tn7,t7,0,0,c,,0,0,0,0,0,1.3067094516,-50.027428139,112,29/nov/2017 09:48:28,1370,1.59166689103,164.43,tn7t7,4,Piratuba_ Araguari,eurocopter,0
tn7,t8,0,0,cm,,0,0,0,0,0,1.31952680647,-50.0275637582,105,29/nov/2017 09:48:58,1417,359.389860175,170.08,tn7t8,4,Piratuba_ Araguari,eurocopter,0
tn7,t9,0,0,m,,0,0,0,0,0,1.33265303448,-50.0277694501,105,29/nov/2017 09:49:28,1452,359.096429679,174.19,tn7t9,4,Piratuba_ Araguari,eurocopter,0
tn8,t1,0,0,c,,0,0,0,0,0,1.7917198129,-50.3159348387,89,27/nov/2017 16:43:25,1668,180.09449416,200.2,tn8t1,3,Piratuba_Noroeste,eurocopter,0
tn8,t10,0,1,c,,0,1,0,1,1,1.6636992339,-50.3144752141,89,27/nov/2017 16:47:55,1600,179.543774665,192.01,tn8t10,3,Piratuba_Noroeste,eurocopter,2.34082397003745
tn8,t11,0,0,c,,0,0,0,0,0,1.64909016341,-50.3143701889,75,27/nov/2017 16:48:25,1616,179.585503428,193.86,tn8t11,2,Piratuba_central,eurocopter,0
tn8,t12,0,0,c,,0,0,1,14.3,14.3,1.63482005708,-50.3145251703,78,27/nov/2017 16:48:55,1578,180.626174802,189.36,tn8t12,2,Piratuba_central,eurocopter,38.7269398676243
tn8,t13,0,0,c,,0,0,0,0,0,1.62063192576,-50.3143050615,85,27/nov/2017 16:49:25,1569,179.10558203,188.29,tn8t13,2,Piratuba_central,eurocopter,0
